Titulos,URL,HUBsci,Categoria
Entropy of three-dimensional black holes in string theory,https://www.sciencedirect.com/science/article/pii/S0370269398002366,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269398002366,Fisica
Scrambling in the black hole portrait,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.88.124041,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.88.124041,Fisica
A q-parameter bound for particle spectra based on black hole thermodynamics with Rényi entropy,https://www.sciencedirect.com/science/article/pii/S0370269313007612,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269313007612,Fisica
Conical geometry and quantum entropy of a charged Kerr black hole,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.54.3932,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.54.3932,Fisica
Black hole entropy from nonproper gauge degrees of freedom: The charged vacuum capacitor,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.99.026007,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.99.026007,Fisica
Entropy in the Kerr-Newman black hole,https://iopscience.iop.org/article/10.1088/0264-9381/14/9/016/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/14/9/016/meta,Fisica
[HTML] Canonical entropy of three-dimensional BTZ black hole,https://www.sciencedirect.com/science/article/pii/S0370269306011300,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269306011300,Fisica
D-brane approach to black hole quantum mechanics,https://www.sciencedirect.com/science/article/pii/0550321396002258,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0550321396002258,Fisica
Entropy of a quantum field in rotating black holes,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.54.3904,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.54.3904,Fisica
Black hole entropy from the boundary conformal structure in 3D gravity with torsion,https://iopscience.iop.org/article/10.1088/1126-6708/2006/10/005/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2006/10/005/meta,Fisica
Microscopic and macroscopic entropy of extremal black holes in string theory,https://link.springer.com/article/10.1007/s10714-014-1711-5,https://sci-hub.se/https://link.springer.com/article/10.1007/s10714-014-1711-5,Fisica
Black hole entanglement entropy and the renormalization group,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.87.084047,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.87.084047,Fisica
Semiclassical corrections to the Bekenstein–Hawking entropy of the BTZ black hole via self-gravitation,https://www.sciencedirect.com/science/article/pii/S0370269302016957,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269302016957,Fisica
[PDF] Black hole entropy and quantum mechanics,https://arxiv.org/pdf/1810.11492,https://sci-hub.se/https://arxiv.org/pdf/1810.11492,Fisica
Extended symmetries at the black hole horizon,https://link.springer.com/article/10.1007/JHEP09(2016)100,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP09(2016)100,Fisica
Regular black holes: Entropy products and central charges,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.106.066007,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.106.066007,Fisica
Macroscopic and microscopic entropy of near-extremal spinning black holes,https://www.sciencedirect.com/science/article/pii/0370269396005539,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0370269396005539,Fisica
Entropy and black hole horizons,https://www.sciencedirect.com/science/article/pii/037026939501020Q,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/037026939501020Q,Fisica
The entropy of black holes: A primer,https://books.google.es/books?hl=es&lr=&id=cRqwJaLeyLsC&oi=fnd&pg=PA227&dq=black+hole+entropy&ots=7g3dfKWedf&sig=UrzfVT-EdmqRE2h20QnmVaPP4RA,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=cRqwJaLeyLsC&oi=fnd&pg=PA227&dq=black+hole+entropy&ots=7g3dfKWedf&sig=UrzfVT-EdmqRE2h20QnmVaPP4RA,Fisica
Entropy production and entropic attractors in black hole fusion and fission,https://link.springer.com/article/10.1007/JHEP08(2020)098,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP08(2020)098,Fisica
"Causal sets, a possible interpretation for the black hole entropy, and related topics",https://arxiv.org/abs/gr-qc/0106024,https://sci-hub.se/https://arxiv.org/abs/gr-qc/0106024,Fisica
Entropy bounds on effective field theory from rotating dyonic black holes,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.100.046003,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.100.046003,Fisica
Entropy and temperature of black holes in a gravity's rainbow,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.74.044035,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.74.044035,Fisica
Black hole thermodynamics under the microscope,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.89.084002,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.89.084002,Fisica
Black hole thermodynamics and negative entropy in de Sitter and anti-de Sitter Einstein–Gauss–Bonnet gravity,https://www.sciencedirect.com/science/article/pii/S0550321302000755,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0550321302000755,Fisica
Black hole entropy: Classical and quantum aspects,https://arxiv.org/abs/hep-th/0110198,https://sci-hub.se/https://arxiv.org/abs/hep-th/0110198,Fisica
Black hole versus cosmological horizon entropy,https://iopscience.iop.org/article/10.1088/0264-9381/20/13/322/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/20/13/322/meta,Fisica
Exact solutions for supersymmetric stationary black hole composites,https://link.springer.com/article/10.1007/JHEP11(2011)127,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP11(2011)127,Fisica
Black hole entropy and physics at Planckian scales,https://link.springer.com/chapter/10.1007/978-94-009-0237-4_8,https://sci-hub.se/https://link.springer.com/chapter/10.1007/978-94-009-0237-4_8,Fisica
Quantum gravity of Kerr-Schild spacetimes and the logarithmic correction to Schwarzschild black hole entropy,https://link.springer.com/article/10.1007/JHEP05(2016)035,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP05(2016)035,Fisica
An equal area law for holographic entanglement entropy of the AdS-RN black hole,https://link.springer.com/article/10.1007/JHEP12(2015)139,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP12(2015)139,Fisica
[PS] On the entropy of the vacuum outside a horizon,https://www2.perimeterinstitute.ca/personal/rsorkin/some.papers/31.padova.entropy.ps,https://sci-hub.se/https://www2.perimeterinstitute.ca/personal/rsorkin/some.papers/31.padova.entropy.ps,Fisica
Entanglement entropy of ABJM theory and entropy of topological black hole,https://link.springer.com/article/10.1007/JHEP07(2017)096,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP07(2017)096,Fisica
Horizon areas and logarithmic correction to the charged accelerating black hole entropy,https://www.mdpi.com/409776,https://sci-hub.se/https://www.mdpi.com/409776,Fisica
Remarks on Noether charges and black holes entropy,https://www.sciencedirect.com/science/article/pii/S0003491699959158,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0003491699959158,Fisica
Quintessence contribution to a Schwarzschild black hole entropy,https://iopscience.iop.org/article/10.1088/0256-307X/24/11/072/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0256-307X/24/11/072/meta,Fisica
Precision entropy of spinning black holes,https://iopscience.iop.org/article/10.1088/1126-6708/2007/09/003/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2007/09/003/meta,Fisica
Comment on``The black hole final state'',https://iopscience.iop.org/article/10.1088/1126-6708/2004/03/026/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2004/03/026/meta,Fisica
"Logarithmic corrections to extremal black hole entropy in N = 2 , 4 and 8 supergravity",https://link.springer.com/article/10.1007/JHEP11(2014)072,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP11(2014)072,Fisica
Black hole area in Brans-Dicke theory,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.54.7483,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.54.7483,Fisica
"Horizons, constraints, and black hole entropy",https://link.springer.com/article/10.1007/s10773-007-9340-3,https://sci-hub.se/https://link.springer.com/article/10.1007/s10773-007-9340-3,Fisica
Why is the black hole entropy (almost) linear in the horizon area?,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.63.064005,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.63.064005,Fisica
Scalar field contribution to rotating black hole entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.73.064004,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.73.064004,Fisica
Three-dimensional black hole entropy,https://iopscience.iop.org/article/10.1088/1126-6708/2003/06/029/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2003/06/029/meta,Fisica
Einstein and coefficients for a black hole,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.15.2775,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.15.2775,Fisica
Black hole entropy and quantum gravity,https://arxiv.org/abs/gr-qc/9807045,https://sci-hub.se/https://arxiv.org/abs/gr-qc/9807045,Fisica
Entropy of quasiblack holes,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.81.064012,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.81.064012,Fisica
