Titulos,URL,HUBsci,Categoria
[HTML] Successful suppression of musical hallucinations with low-frequency rTMS of the left temporo-parietal junction: A case report,https://www.sciencedirect.com/science/article/pii/S1935861X21002412,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1935861X21002412,NeuroCiencia
"[PDF] Emotive language activates right temporoparietal junction, while referential language activates the left hemispheric network",https://psyarxiv.com/umg7y/download?format=pdf,https://sci-hub.se/https://psyarxiv.com/umg7y/download?format=pdf,NeuroCiencia
Mechanisms underlying the acquisition and control of shared action representations: the role of the right temporoparietal junction in the control of imitation,https://t2-4.by-covid.bsc.es/jspui/handle/123456789/61021,https://sci-hub.se/https://t2-4.by-covid.bsc.es/jspui/handle/123456789/61021,NeuroCiencia
A clinical trial comparing intermittent theta burst stimulation to dorsomedial prefrontal cortex and right temporoparietal junction in autism spectrum disorder,https://www.brainstimjrnl.com/article/S1935-861X(18)30687-9/abstract,https://sci-hub.se/https://www.brainstimjrnl.com/article/S1935-861X(18)30687-9/abstract,NeuroCiencia
Cortical mechanisms of visual self-recognition,https://www.sciencedirect.com/science/article/pii/S1053811904004513,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1053811904004513,NeuroCiencia
"[HTML] Spatial selectivity in the temporoparietal junction, inferior frontal sulcus, and inferior parietal lobule",https://iovs.arvojournals.org/article.aspx?articleid=2442876,https://sci-hub.se/https://iovs.arvojournals.org/article.aspx?articleid=2442876,NeuroCiencia
[PDF] Autism and psychosis traits diametrically modulate the right temporo-parietal junction,https://research.birmingham.ac.uk/files/28135160/Abu_Akel_et_al_2016_Autism_and_Psychosis_modulate_rTPJ._SocNeurosci_PURE.pdf,https://sci-hub.se/https://research.birmingham.ac.uk/files/28135160/Abu_Akel_et_al_2016_Autism_and_Psychosis_modulate_rTPJ._SocNeurosci_PURE.pdf,NeuroCiencia
Corrigendum: stimulating the right temporoparietal junction with tdcs decreases deception in moral hypocrisy and unfairness,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00142/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00142/full,NeuroCiencia
A nexus model of the temporal–parietal junction,https://www.sciencedirect.com/science/article/pii/S1364661313001162,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1364661313001162,NeuroCiencia
"A new concept of brain lateralization from the function of the temporo-parietal junctions: Comment on"" Left and right temporal-parietal junctions (TPJs) as"" match …",https://ui.adsabs.harvard.edu/abs/2023PhLRv..44..302M/abstract,https://sci-hub.se/https://ui.adsabs.harvard.edu/abs/2023PhLRv..44..302M/abstract,NeuroCiencia
[HTML] The Role of the Temporoparietal and Prefrontal Cortices in a Third-Party Punishment: A tDCS Study,https://cyberleninka.ru/article/n/the-role-of-the-temporoparietal-and-prefrontal-cortices-in-a-third-party-punishment-a-tdcs-study,https://sci-hub.se/https://cyberleninka.ru/article/n/the-role-of-the-temporoparietal-and-prefrontal-cortices-in-a-third-party-punishment-a-tdcs-study,NeuroCiencia
Heterogeneity of social cognition in temporo-parietal junction: Overlapping yet distinct representation between visual perspective-taking and theory of mind,https://www.biorxiv.org/content/10.1101/2022.01.04.474884.abstract,https://sci-hub.se/https://www.biorxiv.org/content/10.1101/2022.01.04.474884.abstract,NeuroCiencia
Reduction of P3b in patients with temporo-parietal lesions,https://www.sciencedirect.com/science/article/pii/0926641094900078,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0926641094900078,NeuroCiencia
"Brain differences between musicians and non musicians: A review of"" Expertise-related deactivation of the right temporoparietal junction during musical improvisation” …",https://ojs.stanford.edu/ojs/index.php/intersect/article/view/2170,https://sci-hub.se/https://ojs.stanford.edu/ojs/index.php/intersect/article/view/2170,NeuroCiencia
Neural processes in the human temporoparietal cortex separated by localized independent component analysis,https://www.jneurosci.org/content/35/25/9432.short,https://sci-hub.se/https://www.jneurosci.org/content/35/25/9432.short,NeuroCiencia
"[HTML] Topographical organization of attentional, social, and memory processes in the human temporoparietal cortex",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4894915/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4894915/,NeuroCiencia
[HTML] Short association fibres of the insula-temporoparietal junction in early psychosis: a diffusion tensor imaging study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0112842,https://sci-hub.se/https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0112842,NeuroCiencia
Social cognition and the temporoparietal junction: A double-blind HD-tDCS EEG study,https://www.brainstimjrnl.com/article/S1935-861X(17)30120-1/abstract,https://sci-hub.se/https://www.brainstimjrnl.com/article/S1935-861X(17)30120-1/abstract,NeuroCiencia
[HTML] Temporo-parietal contribution to the mental representations of self/other face,https://www.sciencedirect.com/science/article/pii/S0278262620301755,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0278262620301755,NeuroCiencia
Trust versus paranoia: abnormal response to social reward in psychotic illness,https://academic.oup.com/brain/article-abstract/136/6/1968/619027,https://sci-hub.se/https://academic.oup.com/brain/article-abstract/136/6/1968/619027,NeuroCiencia
Auditory hallucinations in schizophrenia are associated with reduced functional connectivity of the temporo-parietal area,https://www.sciencedirect.com/science/article/pii/S0006322309013754,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0006322309013754,NeuroCiencia
Frontal Circuits and the Temporoparietal Junction: Exploring the Neuroanatomy of Gemeinschaftsgefühl,https://muse.jhu.edu/pub/15/article/741978/summary,https://sci-hub.se/https://muse.jhu.edu/pub/15/article/741978/summary,NeuroCiencia
Uniquely human social cognition,https://www.sciencedirect.com/science/article/pii/S0959438806000262,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0959438806000262,NeuroCiencia
… transcranial direct-current stimulation reduces auditory verbal hallucinations and n-acetylaspartate-glutamate level in the left temporoparietal junction in patients with …,https://www.brainstimjrnl.com/article/S1935-861X(17)30510-7/abstract,https://sci-hub.se/https://www.brainstimjrnl.com/article/S1935-861X(17)30510-7/abstract,NeuroCiencia
… and Social Cognition in Adults with Autism Spectrum Disorder (ASD): Utilizing Transcranial Direct Current Stimulation (tDCS) at the Right Temporoparietal Junction  …,https://digitalrepository.unm.edu/ling_etds/75/,https://sci-hub.se/https://digitalrepository.unm.edu/ling_etds/75/,NeuroCiencia
Anodal transcranial direct current stimulation of the right temporoparietal junction enhances the self-effacing bias in Japanese individuals,https://link.springer.com/article/10.1007/s40167-018-0064-4,https://sci-hub.se/https://link.springer.com/article/10.1007/s40167-018-0064-4,NeuroCiencia
[HTML] Induction of an illusory shadow person,https://www.nature.com/articles/443287a,https://sci-hub.se/https://www.nature.com/articles/443287a,NeuroCiencia
Live face-to-face interaction during fMRI: a new tool for social cognitive neuroscience,https://www.sciencedirect.com/science/article/pii/S1053811910000741,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1053811910000741,NeuroCiencia
Disruption of the right temporoparietal junction using transcranial magnetic stimulation impairs the control of shared representation of action,https://ul.qucosa.de/id/qucosa:14741,https://sci-hub.se/https://ul.qucosa.de/id/qucosa:14741,NeuroCiencia
Right temporo-parietal junction involvement in visual feature binding,https://jov.arvojournals.org/article.aspx?articleid=2144808,https://sci-hub.se/https://jov.arvojournals.org/article.aspx?articleid=2144808,NeuroCiencia
Connectivity profiles reveal the relationship between brain areas for social cognition in human and monkey temporoparietal cortex,https://www.pnas.org/doi/abs/10.1073/pnas.1302956110,https://sci-hub.se/https://www.pnas.org/doi/abs/10.1073/pnas.1302956110,NeuroCiencia
Roles of the right temporo‐parietal and premotor cortices in self‐location and body ownership,https://onlinelibrary.wiley.com/doi/abs/10.1111/ejn.13937,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1111/ejn.13937,NeuroCiencia
"Early and late neural correlates of mentalizing: ALE meta-analyses in adults, children and adolescents",https://academic.oup.com/scan/article-abstract/17/4/351/6373145,https://sci-hub.se/https://academic.oup.com/scan/article-abstract/17/4/351/6373145,NeuroCiencia
Atypical frontal-posterior synchronization of Theory of Mind regions in autism during mental state attribution,https://www.tandfonline.com/doi/abs/10.1080/17470910802198510,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.1080/17470910802198510,NeuroCiencia
Resting-state functional connectivity of the right temporoparietal junction relates to belief updating and attentional reorienting,https://juser.fz-juelich.de/record/866578,https://sci-hub.se/https://juser.fz-juelich.de/record/866578,NeuroCiencia
Out-of-body experience during awake craniotomy,https://www.sciencedirect.com/science/article/pii/S1878875016302637,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1878875016302637,NeuroCiencia
Acute lesions that impair affective empathy,https://academic.oup.com/brain/article-abstract/136/8/2539/430420,https://sci-hub.se/https://academic.oup.com/brain/article-abstract/136/8/2539/430420,NeuroCiencia
""" Stimulating the right temporoparietal junction with tDCS decreases deception in moral hypocrisy and unfairness"": Corrigendum.",https://psycnet.apa.org/record/2018-07078-001,https://sci-hub.se/https://psycnet.apa.org/record/2018-07078-001,NeuroCiencia
Brain regions for perceiving and reasoning about other people in school‐aged children,https://srcd.onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8624.2009.01325.x,https://sci-hub.se/https://srcd.onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8624.2009.01325.x,NeuroCiencia
"Protocol for"" Enhancing activation in the right temporoparietal junction using theta-burst stimulation: Disambiguating between two hypotheses of top-down control of …",https://www.protocols.io/view/protocol-for-quot-enhancing-activation-in-the-righ-wpvfdn6.pdf,https://sci-hub.se/https://www.protocols.io/view/protocol-for-quot-enhancing-activation-in-the-righ-wpvfdn6.pdf,NeuroCiencia
18F-choline uptake in acute ischemic stroke,https://journals.lww.com/nuclearmed/Fulltext/2017/02000/18F_Choline_Uptake_in_Acute_Ischemic_Stroke.38.aspx,https://sci-hub.se/https://journals.lww.com/nuclearmed/Fulltext/2017/02000/18F_Choline_Uptake_in_Acute_Ischemic_Stroke.38.aspx,NeuroCiencia
[HTML] Visualizing out-of-body experience in the brain,https://www.nejm.org/doi/full/10.1056/nejmoa070010,https://sci-hub.se/https://www.nejm.org/doi/full/10.1056/nejmoa070010,NeuroCiencia
819. Right Temporoparietal Junction Response to Social Reward Moderates the Relation between Naturalistic Emotional Closeness and Positive Affect among …,https://www.biologicalpsychiatryjournal.com/article/S0006-3223(17)31008-9/abstract,https://sci-hub.se/https://www.biologicalpsychiatryjournal.com/article/S0006-3223(17)31008-9/abstract,NeuroCiencia
[PDF] The role of temporo-parietal junction on implicit mentalizing in autism spectrum disorder: a theta-burst stimulation study,https://jcp.khu.ac.ir/article-1-3483-en.pdf,https://sci-hub.se/https://jcp.khu.ac.ir/article-1-3483-en.pdf,NeuroCiencia
Neural mechanisms of social influence in adolescence,https://academic.oup.com/scan/article-abstract/11/1/100/2375165,https://sci-hub.se/https://academic.oup.com/scan/article-abstract/11/1/100/2375165,NeuroCiencia
Left temporoparietal junction is necessary for representing someone else's belief (2004),https://www.taylorfrancis.com/chapters/edit/10.4324/9781315712819-13/left-temporoparietal-junction-necessary-representing-someone-else-belief-2004-samson-apperly-chiavarino-humphreys,https://sci-hub.se/https://www.taylorfrancis.com/chapters/edit/10.4324/9781315712819-13/left-temporoparietal-junction-necessary-representing-someone-else-belief-2004-samson-apperly-chiavarino-humphreys,NeuroCiencia
Abnormal brain activation during theory of mind tasks in schizophrenia: a meta-analysis,https://academic.oup.com/schizophreniabulletin/article-abstract/43/6/1240/3858702,https://sci-hub.se/https://academic.oup.com/schizophreniabulletin/article-abstract/43/6/1240/3858702,NeuroCiencia
F222. Temporoparietal Junction Functional Connectivity in Early Schizophrenia and Major Depressive Disorder,https://www.biologicalpsychiatryjournal.com/article/S0006-3223(18)30938-7/abstract,https://sci-hub.se/https://www.biologicalpsychiatryjournal.com/article/S0006-3223(18)30938-7/abstract,NeuroCiencia
"Functional MRI investigations of human temporoparietal junction: attention, response inhibition, theory of mind, and long-term meditation effects",https://search.proquest.com/openview/2f8f08b7b08a42a45c00c25d930d92d9/1?pq-origsite=gscholar&cbl=18750,https://sci-hub.se/https://search.proquest.com/openview/2f8f08b7b08a42a45c00c25d930d92d9/1?pq-origsite=gscholar&cbl=18750,NeuroCiencia
Functional connectivity between the temporoparietal cortex and cerebellum in autism spectrum disorder,https://academic.oup.com/cercor/article-abstract/27/4/2617/3056319,https://sci-hub.se/https://academic.oup.com/cercor/article-abstract/27/4/2617/3056319,NeuroCiencia
[PDF] Distinct contributions of Extrastriate Body Area and Temporoparietal Junction in perceiving one's own and others' body.,https://core.ac.uk/download/pdf/42478398.pdf,https://sci-hub.se/https://core.ac.uk/download/pdf/42478398.pdf,NeuroCiencia
[HTML] Short and long term effects of left and bilateral repetitive transcranial magnetic stimulation in schizophrenia patients with auditory verbal hallucinations: a …,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0108828,https://sci-hub.se/https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0108828,NeuroCiencia
[PDF] The causal role of temporoparietal junction in computing social influence in human decision-making,https://uscholar.univie.ac.at/detail/o:1081777.pdf,https://sci-hub.se/https://uscholar.univie.ac.at/detail/o:1081777.pdf,NeuroCiencia
The involuntary nature of conversion disorder,https://n.neurology.org/content/74/3/223.short,https://sci-hub.se/https://n.neurology.org/content/74/3/223.short,NeuroCiencia
Imbalanced metabolism between right and left temporoparietal junction predicts spatial bias in individuals with very early Alzheimer's disease,https://www.thieme-connect.com/products/ejournals/abstract/10.1055/s-0029-1216256,https://sci-hub.se/https://www.thieme-connect.com/products/ejournals/abstract/10.1055/s-0029-1216256,NeuroCiencia
[HTML] Do you know what I'm thinking? Temporal and spatial brain activity during a theory-of-mind task in children with autism,https://www.sciencedirect.com/science/article/pii/S1878929317301299,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1878929317301299,NeuroCiencia
It's the thought that counts: specific brain regions for one component of theory of mind,https://journals.sagepub.com/doi/pdf/10.1111/j.1467-9280.2006.01768.x,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1111/j.1467-9280.2006.01768.x,NeuroCiencia
[HTML] EEG beta oscillations in the temporoparietal area related to the accuracy in estimating others' preference,https://www.frontiersin.org/articles/10.3389/fnhum.2018.00043/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnhum.2018.00043/full,NeuroCiencia
Temporo-parietal junction as a mediator of reactive social behavior: the role of agreeableness,https://elibrary.ru/item.asp?id=38168650,https://sci-hub.se/https://elibrary.ru/item.asp?id=38168650,NeuroCiencia
Neural underpinnings of impaired predictive motor timing in children with Developmental Coordination Disorder,https://www.sciencedirect.com/science/article/pii/S0891422213000668,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0891422213000668,NeuroCiencia
Temporo-parietal dysfunction in Tourette syndrome: Insights from an fMRI study of Theory of Mind,https://www.sciencedirect.com/science/article/pii/S0022395616301303,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0022395616301303,NeuroCiencia
Mind reading: neural mechanisms of theory of mind and self-perspective,https://www.sciencedirect.com/science/article/pii/S105381190190789X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S105381190190789X,NeuroCiencia
Lateralization in intrinsic functional connectivity of the temporoparietal junction with 1 salience-and attention-related brain networks 2,https://journals.physiology.org/doi/prev/20120926-aop/epdf/10.1152/jn.00674.2012,https://sci-hub.se/https://journals.physiology.org/doi/prev/20120926-aop/epdf/10.1152/jn.00674.2012,NeuroCiencia
[HTML] Are all beliefs equal? Implicit belief attributions recruiting core brain regions of theory of mind,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0106558,https://sci-hub.se/https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0106558,NeuroCiencia
Differential modulation of a common memory retrieval network revealed by positron emission tomography,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1098-1063(1999)9:1%3C54::AID-HIPO6%3E3.0.CO;2-O,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1098-1063(1999)9:1%3C54::AID-HIPO6%3E3.0.CO;2-O,NeuroCiencia
White matter structure in autism: preliminary evidence from diffusion tensor imaging,https://www.sciencedirect.com/science/article/pii/S000632230301151X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S000632230301151X,NeuroCiencia
Functional connectivity of the temporo-parietal region in schizophrenia: effects of rTMS treatment of auditory hallucinations,https://www.sciencedirect.com/science/article/pii/S0022395609002866,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0022395609002866,NeuroCiencia
Organic background of restrictive-type anorexia nervosa suggested by increased serotonin1A receptor binding in right frontotemporal cortex of both lean and …,https://www.sciencedirect.com/science/article/pii/S0006322308007026,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0006322308007026,NeuroCiencia
[PDF] White matter maturation in temporoparietal junction and its connection to prefrontal cortex supports the emergence of Theory of Mind,https://pure.mpg.de/rest/items/item_2376085/component/file_2376086/content,https://sci-hub.se/https://pure.mpg.de/rest/items/item_2376085/component/file_2376086/content,NeuroCiencia
Lesion evidence for the critical role of the intraparietal sulcus in spatial attention,https://academic.oup.com/brain/article-abstract/134/6/1694/373118,https://sci-hub.se/https://academic.oup.com/brain/article-abstract/134/6/1694/373118,NeuroCiencia
Perspective-taking as part of narrative comprehension: a functional MRI study,https://www.sciencedirect.com/science/article/pii/S0028393208004946,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028393208004946,NeuroCiencia
Right temporoparietal gray matter predicts accuracy of social perception in the autism spectrum,https://link.springer.com/article/10.1007/s10803-013-2008-3,https://sci-hub.se/https://link.springer.com/article/10.1007/s10803-013-2008-3,NeuroCiencia
[HTML] Multisensory mechanisms in temporo-parietal cortex support self-location and first-person perspective,https://www.sciencedirect.com/science/article/pii/S0896627311002005,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0896627311002005,NeuroCiencia
O1. 2. DECREASED ACTIVATION IN TEMPOROPARIETAL JUNCTION IN INDIVIDUALS WITH PSYCHOSIS AND BIOLOGICAL FIRST-DEGREE RELATIVES …,https://academic.oup.com/schizophreniabulletin/article-abstract/45/Supplement_2/S159/5434807,https://sci-hub.se/https://academic.oup.com/schizophreniabulletin/article-abstract/45/Supplement_2/S159/5434807,NeuroCiencia
The role of the theory‐of‐mind cortical network in the comprehension of narratives,https://compass.onlinelibrary.wiley.com/doi/abs/10.1111/j.1749-818X.2008.00122.x,https://sci-hub.se/https://compass.onlinelibrary.wiley.com/doi/abs/10.1111/j.1749-818X.2008.00122.x,NeuroCiencia
Age effect on functional connectivity changes of right anterior insula after partial sleep deprivation,https://journals.lww.com/neuroreport/Fulltext/2019/12020/Age_effect_on_functional_connectivity_changes_of.12.aspx,https://sci-hub.se/https://journals.lww.com/neuroreport/Fulltext/2019/12020/Age_effect_on_functional_connectivity_changes_of.12.aspx,NeuroCiencia
Voluntary orienting is dissociated from target detection in human posterior parietal cortex,https://www.nature.com/articles/nn0300_292,https://sci-hub.se/https://www.nature.com/articles/nn0300_292,NeuroCiencia
Altered connectivity during a false-belief task in adults with autism spectrum disorder,https://www.sciencedirect.com/science/article/pii/S2451902220301014,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2451902220301014,NeuroCiencia
"Minds, persons, and space: an fMRI investigation into the relational complexity of higher-order intentionality",https://www.sciencedirect.com/science/article/pii/S105381000800038X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S105381000800038X,NeuroCiencia
[HTML] Neural processing of auditory looming in the human brain,https://www.sciencedirect.com/science/article/pii/S0960982202013568,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0960982202013568,NeuroCiencia
A functional imaging investigation of moral deliberation and moral intuition,https://www.sciencedirect.com/science/article/pii/S1053811909011331,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1053811909011331,NeuroCiencia
[HTML] Can machines think? Interaction and perspective taking with robots investigated via fMRI,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0002597,https://sci-hub.se/https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0002597,NeuroCiencia
[PDF] Low-Frequency Repetitive Transcranial Magnetic Stimulation to the Temporoparietal Junction for Tinnitus,https://www.academia.edu/download/72457015/ooa130012_388_395.pdf,https://sci-hub.se/https://www.academia.edu/download/72457015/ooa130012_388_395.pdf,NeuroCiencia
A multimodal cortical network for the detection of changes in the sensory environment,https://www.nature.com/articles/nn0300_277,https://sci-hub.se/https://www.nature.com/articles/nn0300_277,NeuroCiencia
Regional white matter development in children with autism spectrum disorders,https://onlinelibrary.wiley.com/doi/abs/10.1002/dev.20471,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/dev.20471,NeuroCiencia
Add-on accelerated continuous theta burst stimulation (a-cTBS) over the left temporoparietal junction for the management of persistent auditory hallucinations in …,https://www.brainstimjrnl.com/article/S1935-861X(22)00240-6/abstract,https://sci-hub.se/https://www.brainstimjrnl.com/article/S1935-861X(22)00240-6/abstract,NeuroCiencia
Temporal-order judgment of audiovisual events involves network activity between parietal and prefrontal cortices,https://www.liebertpub.com/doi/abs/10.1089/brain.2013.0163,https://sci-hub.se/https://www.liebertpub.com/doi/abs/10.1089/brain.2013.0163,NeuroCiencia
Coordination of voluntary and stimulus-driven attentional control in human cortex,https://journals.sagepub.com/doi/pdf/10.1111/j.0956-7976.2005.00791.x,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1111/j.0956-7976.2005.00791.x,NeuroCiencia
[HTML] Long-term effects of musical training and functional plasticity in salience system,https://www.hindawi.com/journals/np/2014/180138/,https://sci-hub.se/https://www.hindawi.com/journals/np/2014/180138/,NeuroCiencia
Altered intrinsic functional connectivity of the salience network in childhood absence epilepsy,https://www.sciencedirect.com/science/article/pii/S0022510X14001026,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0022510X14001026,NeuroCiencia
[PDF] Understanding emotions using brain imaging and stimulation techniques,https://www.frontiersin.org/articles/10.3389/fnhum.2023.1130140/pdf,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fnhum.2023.1130140/pdf,NeuroCiencia
[HTML] Heightened activity in social reward networks is associated with adolescents' risky sexual behaviors,https://www.sciencedirect.com/science/article/pii/S1878929317300981,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1878929317300981,NeuroCiencia
Effects of repetitive transcranial magnetic stimulation (rTMS) on specific symptom clusters in depersonalization disorder (DPD),https://www.brainstimjrnl.com/article/S1935-861X(13)00228-3/abstract,https://sci-hub.se/https://www.brainstimjrnl.com/article/S1935-861X(13)00228-3/abstract,NeuroCiencia
Supramodal effects of covert spatial orienting triggered by visual or tactile events,https://direct.mit.edu/jocn/article-abstract/14/3/389/3626,https://sci-hub.se/https://direct.mit.edu/jocn/article-abstract/14/3/389/3626,NeuroCiencia
Impaired self-agency in functional movement disorders: a resting-state fMRI study,https://n.neurology.org/content/87/6/564.short,https://sci-hub.se/https://n.neurology.org/content/87/6/564.short,NeuroCiencia
Age differences in specific neural connections within the Default Mode Network underlie theory of mind,https://www.sciencedirect.com/science/article/pii/S1053811919301107,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1053811919301107,NeuroCiencia
"[PDF] Visual puzzles, figure weights, and cancellation: Some preliminary hypotheses on the functional and neural substrates of these three new WAIS-IV subtests",https://downloads.hindawi.com/archive/2011/123173.pdf,https://sci-hub.se/https://downloads.hindawi.com/archive/2011/123173.pdf,NeuroCiencia
Neural correlates of anosognosia for cognitive impairment in Alzheimer's disease,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.20203,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.20203,NeuroCiencia
Cortical thickness and folding deficits in conduct-disordered adolescents,https://www.sciencedirect.com/science/article/pii/S0006322311011589,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0006322311011589,NeuroCiencia
Dissociable Neural Systems Support Retrieval of How and Why Action Knowledge,https://journals.sagepub.com/doi/pdf/10.1177/0956797610386618,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1177/0956797610386618,NeuroCiencia
The intentional network: how the brain reads varieties of intentions,https://www.sciencedirect.com/science/article/pii/S0028393207002035,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028393207002035,NeuroCiencia
[HTML] Pragmatic abilities in multiple sclerosis: The contribution of the temporo-parietal junction (515 views),https://www.ibb.cnr.it/?command=search&idb=53839&query2=&query3=&query4=%28%5Bbtitle%2Ckeywords%5D+%22Functional+Connectivity%22+OR+%5Bbtitle%2Ckeywords%5D+%22Multiple+Sclerosis%22+OR+%5Bbtitle%2Ckeywords%5D+%22Neuropragmatics%22+OR+%5Bbtitle%2Ckeywords%5D+%22Social+Cognition%22+OR+%5Bbtitle%2Ckeywords%5D+%22Assessment+Of+Pragmatic+Abilities+And+Cognitive+Substrates+Test%22%29+AND+NOT+%5Bid%5D%3D53839&site=0&quick=1&table=bibliography&query=&and=1&and2=0&associative=0&affiliation=0&groupby=0&o=-3&orderby=0&data2=,https://sci-hub.se/https://www.ibb.cnr.it/?command=search&idb=53839&query2=&query3=&query4=%28%5Bbtitle%2Ckeywords%5D+%22Functional+Connectivity%22+OR+%5Bbtitle%2Ckeywords%5D+%22Multiple+Sclerosis%22+OR+%5Bbtitle%2Ckeywords%5D+%22Neuropragmatics%22+OR+%5Bbtitle%2Ckeywords%5D+%22Social+Cognition%22+OR+%5Bbtitle%2Ckeywords%5D+%22Assessment+Of+Pragmatic+Abilities+And+Cognitive+Substrates+Test%22%29+AND+NOT+%5Bid%5D%3D53839&site=0&quick=1&table=bibliography&query=&and=1&and2=0&associative=0&affiliation=0&groupby=0&o=-3&orderby=0&data2=,NeuroCiencia
[HTML] Re-evaluating the role of TPJ in attentional control: contextual updating?,https://www.sciencedirect.com/science/article/pii/S0149763413002005,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0149763413002005,NeuroCiencia
Reading the mind in cartoons and stories: an fMRI study of 'theory of mind'in verbal and nonverbal tasks,https://www.sciencedirect.com/science/article/pii/S0028393299000536,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0028393299000536,NeuroCiencia
Functions of the right DLPFC and right TPJ in proposers and responders in the ultimatum game,https://academic.oup.com/scan/article-abstract/14/3/263/5303798,https://sci-hub.se/https://academic.oup.com/scan/article-abstract/14/3/263/5303798,NeuroCiencia
Preserved self-other distinction during empathy in autism is linked to network integrity of right supramarginal gyrus,https://link.springer.com/article/10.1007/s10803-015-2609-0,https://sci-hub.se/https://link.springer.com/article/10.1007/s10803-015-2609-0,NeuroCiencia
[HTML] Expertise modulates the perception of pain in others,https://www.sciencedirect.com/science/article/pii/S0960982207019793,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0960982207019793,NeuroCiencia
[HTML] Anodal transcranial direct current stimulation of right temporoparietal area inhibits self-recognition,https://link.springer.com/article/10.3758/s13415-016-0461-0,https://sci-hub.se/https://link.springer.com/article/10.3758/s13415-016-0461-0,NeuroCiencia
Self-representation and brain development.,https://psycnet.apa.org/record/2008-12114-013,https://sci-hub.se/https://psycnet.apa.org/record/2008-12114-013,NeuroCiencia
Neural correlates of recall of life events in conversion disorder,https://jamanetwork.com/journals/jamapsychiatry/article-abstract/1780023,https://sci-hub.se/https://jamanetwork.com/journals/jamapsychiatry/article-abstract/1780023,NeuroCiencia
Supernumerary phantom limb as a rare symptom of epileptic seizures—case report and literature review,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1528-1167.2011.03156.x,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1528-1167.2011.03156.x,NeuroCiencia
